"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
3.234455734E0	2.535159874E1	-6.273239899E1	-4.310260010E1	8.022400873E1
3.244455978E0	2.436339951E1	-6.330579758E1	-4.418840027E1	8.095562958E1
3.254442795E0	2.501000023E1	-6.324480057E1	-4.307819748E1	8.050550297E1
3.264455246E0	2.659599876E1	-6.252499771E1	-4.185820007E1	7.980495851E1
3.274455734E0	2.780379868E1	-6.191499710E1	-4.147999954E1	7.954312320E1
3.284455246E0	2.664480019E1	-6.239080048E1	-4.199239731E1	7.978670812E1
3.294455246E0	2.549799919E1	-6.329359818E1	-4.250479889E1	8.039207337E1
3.304455734E0	2.538819885E1	-6.290319824E1	-4.251699829E1	8.005665577E1
3.314455734E0	2.533939934E1	-6.280559921E1	-4.276099777E1	8.009451530E1
3.324455490E0	2.450979996E1	-6.293980026E1	-4.379800034E1	8.050101605E1
3.334455734E0	2.579080009E1	-6.292759705E1	-4.251699829E1	8.020438257E1
3.344443771E0	2.607139969E1	-6.275679779E1	-4.107740021E1	7.940709262E1
3.354450851E0	2.642519951E1	-6.235419846E1	-4.161420059E1	7.948634427E1
3.364455490E0	2.560779953E1	-6.307399750E1	-4.177280045E1	7.986898906E1
3.374455490E0	2.587619972E1	-6.263479996E1	-4.288299942E1	8.019755306E1
3.384455734E0	2.388759995E1	-6.364739990E1	-4.315139771E1	8.052112809E1
3.394455490E0	2.605920029E1	-6.312279892E1	-4.196799850E1	8.015536515E1
3.404455490E0	2.640079880E1	-6.229319763E1	-4.271220016E1	8.001110355E1
3.414455734E0	2.641300011E1	-6.229319763E1	-4.260239792E1	7.995657168E1
3.424455490E0	2.633979988E1	-6.232979965E1	-4.207780075E1	7.968268506E1
3.434455734E0	2.649839973E1	-6.257379913E1	-4.198019791E1	7.987479291E1
3.444455734E0	2.681559944E1	-6.219559860E1	-4.133359909E1	7.934629968E1
3.454455002E0	2.586400032E1	-6.295199966E1	-4.249259949E1	8.023416844E1
3.464455490E0	2.608359909E1	-6.304959869E1	-4.209000015E1	8.016965854E1
3.474455490E0	2.788920021E1	-6.185400009E1	-4.373699951E1	8.072577000E1
3.484455490E0	2.764519882E1	-6.202479935E1	-4.235839844E1	8.003478413E1
3.494455246E0	2.841379929E1	-6.214679718E1	-4.235839844E1	8.039777552E1
3.504455978E0	2.759639931E1	-6.198819733E1	-4.183379745E1	7.971301319E1
3.514455978E0	2.660820007E1	-6.239080048E1	-4.274879837E1	8.017523344E1
3.524455734E0	2.525399971E1	-6.168319702E1	-4.649419785E1	8.126679352E1
3.534455978E0	2.646179962E1	-6.201259995E1	-4.373699951E1	8.036612792E1
3.544455490E0	2.631539917E1	-6.240299988E1	-4.206559753E1	7.972546095E1
3.554455490E0	2.519299889E1	-6.298859787E1	-4.265119934E1	8.013348526E1
3.564455246E0	2.771839905E1	-6.256159973E1	-4.189479828E1	8.023364338E1
3.574455246E0	2.663259888E1	-6.270800018E1	-4.147999954E1	7.976326831E1
3.584455490E0	2.746220016E1	-6.235419846E1	-4.200460052E1	8.004127041E1
3.594455002E0	2.707180023E1	-6.269579697E1	-4.278540039E1	8.058682158E1
3.604455246E0	2.676679993E1	-6.239080048E1	-4.304159927E1	8.038440664E1
3.614455734E0	2.535159874E1	-6.315939713E1	-4.311479950E1	8.056487411E1
3.624455978E0	2.429019928E1	-6.309840012E1	-4.404199982E1	8.069150901E1
3.634455978E0	2.614459991E1	-6.290319824E1	-4.199239731E1	8.002320842E1
3.644452072E0	2.748659897E1	-6.253719711E1	-4.195579910E1	8.016672142E1
3.654455246E0	2.715719986E1	-6.236639786E1	-4.143119812E1	7.964687856E1
3.664455490E0	2.677899933E1	-6.226879883E1	-4.165079880E1	7.955694283E1
3.674455246E0	2.599819946E1	-6.270800018E1	-4.327339935E1	8.050333381E1
3.684455246E0	2.651059914E1	-6.263479996E1	-4.121159744E1	7.952562981E1
3.694455246E0	2.643739891E1	-6.253719711E1	-4.189479828E1	7.978102034E1
3.704455978E0	2.591279984E1	-6.281779861E1	-4.250479889E1	8.015115063E1
3.714455978E0	2.601039886E1	-6.276899719E1	-4.238280106E1	8.007989562E1
3.724455490E0	2.631539917E1	-6.290319824E1	-4.173619843E1	7.994512394E1
3.734457443E0	2.533939934E1	-6.361079788E1	-4.161420059E1	8.012590378E1
3.744452804E0	2.560779953E1	-6.300079727E1	-4.221199799E1	8.004194293E1
3.754455490E0	2.553459930E1	-6.247620010E1	-4.278540039E1	7.991171271E1
3.764455490E0	2.686439896E1	-6.228099823E1	-4.335879898E1	8.050219948E1
3.774443039E0	2.753540039E1	-6.245179749E1	-4.141899872E1	7.983707622E1
3.784455490E0	2.857239914E1	-6.195159912E1	-4.213879776E1	8.018766054E1
3.794455002E0	2.948740005E1	-6.176860046E1	-4.097979736E1	7.977600239E1
3.804455490E0	2.788920021E1	-6.236639786E1	-4.135799789E1	7.986149923E1
3.814455734E0	2.781599998E1	-6.226879883E1	-4.193140030E1	8.005857539E1
3.824451095E0	2.708399963E1	-6.243959808E1	-4.251699829E1	8.024924665E1
3.834455734E0	2.740119934E1	-6.243959808E1	-4.276099777E1	8.048622282E1
3.844451340E0	2.829179955E1	-6.207359695E1	-4.207780075E1	8.015047521E1
3.854455490E0	3.017059898E1	-6.167099762E1	-4.115060043E1	8.004341888E1
3.864455490E0	2.823079872E1	-6.203699875E1	-4.177280045E1	7.994081603E1
3.874455490E0	2.860899925E1	-6.195159912E1	-4.137019730E1	7.979955323E1
3.884455978E0	2.734020042E1	-6.246399689E1	-4.211439896E1	8.014274806E1
3.894455246E0	2.707180023E1	-6.251279831E1	-4.228519821E1	8.017961280E1
3.904455490E0	2.641300011E1	-6.247620010E1	-4.289519882E1	8.025534397E1
3.914455490E0	2.616899872E1	-6.237859726E1	-4.383459854E1	8.060631439E1
3.924455734E0	2.779159927E1	-6.215900040E1	-4.152880096E1	7.975434552E1
3.934455978E0	2.787699890E1	-6.243959808E1	-4.123600006E1	7.985135051E1
3.944442550E0	2.808440018E1	-6.229319763E1	-4.132139969E1	7.985382944E1
3.954458175E0	2.802339935E1	-6.218339920E1	-4.157759857E1	7.987980189E1
3.964455490E0	2.740119934E1	-6.231760025E1	-4.191920090E1	7.994703516E1
3.974455490E0	2.777939987E1	-6.259819794E1	-4.209000015E1	8.038530684E1
3.984455490E0	2.714499855E1	-6.223220062E1	-4.309040070E1	8.041442888E1
3.994455490E0	2.703520012E1	-6.215900040E1	-4.237059784E1	7.993691849E1
4.004455246E0	2.827960014E1	-6.189059830E1	-4.179719925E1	7.985729652E1
4.014455246E0	2.583959961E1	-6.313499832E1	-4.321239853E1	8.075285944E1
4.024455734E0	2.818199921E1	-6.231760025E1	-4.074800110E1	7.961223508E1
4.034455978E0	2.787699890E1	-6.236639786E1	-4.157759857E1	7.997119077E1
4.044455490E0	2.696199989E1	-6.256159973E1	-4.262680054E1	8.036135466E1
4.054455490E0	2.658379936E1	-6.228099823E1	-4.234619904E1	7.986752595E1
4.064455978E0	2.687660027E1	-6.284219742E1	-4.226079941E1	8.035837595E1
4.074455490E0	2.876759911E1	-6.187839890E1	-4.200460052E1	8.013050277E1
4.084455246E0	2.665699959E1	-6.256159973E1	-4.216320038E1	8.001427906E1
4.094455002E0	2.716939926E1	-6.236639786E1	-4.121159744E1	7.953703290E1
4.104455490E0	2.751099968E1	-6.264699936E1	-4.224860001E1	8.041421413E1
4.114455246E0	2.714499855E1	-6.254940033E1	-4.226079941E1	8.022003238E1
4.124455978E0	2.765740013E1	-6.202479935E1	-4.213879776E1	7.992299915E1
4.134443771E0	2.721819878E1	-6.214679718E1	-4.178499985E1	7.968086945E1
4.144455490E0	2.716939926E1	-6.254940033E1	-4.182159805E1	7.999781123E1
4.154455002E0	2.615679932E1	-6.265919876E1	-4.183379745E1	7.975224103E1
4.164455002E0	2.622999954E1	-6.286660004E1	-4.209000015E1	8.007365602E1
4.174455490E0	2.593719864E1	-6.298859787E1	-4.224860001E1	8.015763181E1
4.184455490E0	2.629100037E1	-6.253719711E1	-4.150439835E1	7.952818875E1
4.194455246E0	2.618120003E1	-6.276899719E1	-4.212659836E1	8.000032833E1
4.204442550E0	2.494899940E1	-6.296419907E1	-4.304159927E1	8.024663360E1
4.214455490E0	2.548579979E1	-6.279339981E1	-4.316360092E1	8.034695698E1
4.224455734E0	2.659599876E1	-6.285440063E1	-4.135799789E1	7.980292488E1
4.234446701E0	2.633979988E1	-6.301300049E1	-4.213879776E1	8.025024340E1
4.244455490E0	2.652279854E1	-6.300079727E1	-4.166299820E1	8.005226242E1
4.254443039E0	2.654719925E1	-6.250059891E1	-4.155319977E1	7.960996836E1
4.264455490E0	2.624219894E1	-6.311059952E1	-4.171179962E1	8.007168666E1
4.274455246E0	2.514419937E1	-6.281779861E1	-4.345639801E1	8.041619932E1
4.284442795E0	2.487579918E1	-6.298859787E1	-4.240719986E1	7.990456462E1
4.294455490E0	2.626659966E1	-6.247620010E1	-4.260239792E1	8.005107211E1
4.304455490E0	2.723040009E1	-6.214679718E1	-4.167519760E1	7.962751524E1
4.314450607E0	2.676679993E1	-6.252499771E1	-4.193140030E1	7.990043334E1
4.324455490E0	2.486359978E1	-6.381819916E1	-4.168740082E1	8.017980123E1
4.334453293E0	2.552239990E1	-6.303739929E1	-4.212659836E1	7.999848058E1
4.344455246E0	2.520520020E1	-6.315939713E1	-4.271220016E1	8.030406967E1
4.354455490E0	2.652279854E1	-6.229319763E1	-4.377359772E1	8.062275839E1
4.364455246E0	2.653499985E1	-6.242739868E1	-4.233399963E1	7.995907608E1
4.374455246E0	2.718159866E1	-6.247620010E1	-4.194359970E1	8.000862729E1
4.384442795E0	2.676679993E1	-6.270800018E1	-4.221199799E1	8.019106957E1
4.394455734E0	2.541259956E1	-6.314719772E1	-4.190699768E1	7.993475622E1
4.404455734E0	2.416819954E1	-6.409880066E1	-4.244379807E1	8.058681101E1
4.414455734E0	2.627879906E1	-6.258599854E1	-4.322459793E1	8.047327730E1
4.424455734E0	2.843820000E1	-6.170759964E1	-4.146780014E1	7.959985880E1
4.434455246E0	2.853579903E1	-6.202479935E1	-4.223640060E1	8.028250803E1
4.444455490E0	2.823079872E1	-6.229319763E1	-4.161420059E1	8.005724301E1
4.454455734E0	2.813319969E1	-6.239080048E1	-4.117499924E1	7.987158112E1
4.464455734E0	2.849919891E1	-6.206139755E1	-4.094319916E1	7.962516538E1
4.474455734E0	2.587619972E1	-6.320819855E1	-4.189479828E1	8.012507846E1
4.484455490E0	2.587619972E1	-6.281779861E1	-4.316360092E1	8.049068256E1
4.494455978E0	2.560779953E1	-6.268359756E1	-4.315139771E1	8.029343637E1
4.504455734E0	2.577859879E1	-6.274459839E1	-4.223640060E1	7.990828692E1
4.514455490E0	2.596159935E1	-6.248839951E1	-4.202899933E1	7.965702416E1
4.524455734E0	2.796239853E1	-6.221999741E1	-4.082119751E1	7.949587395E1
4.534455490E0	2.670579910E1	-6.291539764E1	-4.185820007E1	8.014771288E1
4.544455978E0	2.586400032E1	-6.302519989E1	-4.182159805E1	7.993852887E1
4.554455978E0	2.612019920E1	-6.254940033E1	-4.154100037E1	7.950061006E1
4.564455734E0	2.526619911E1	-6.301300049E1	-4.262680054E1	8.016272932E1
4.574455734E0	2.598600006E1	-6.259819794E1	-4.254140091E1	8.002235547E1
4.584455734E0	2.536380005E1	-6.265919876E1	-4.322459793E1	8.023629733E1
4.594455734E0	2.536380005E1	-6.304959869E1	-4.194359970E1	7.986137868E1
4.604455978E0	2.642519951E1	-6.285440063E1	-4.139459991E1	7.976515373E1
4.614455734E0	2.703520012E1	-6.247620010E1	-4.165079880E1	7.980580596E1
4.624442795E0	2.592499924E1	-6.280559921E1	-4.207780075E1	7.991989861E1
4.634450363E0	2.569319916E1	-6.302519989E1	-4.187039948E1	7.990898983E1
4.644455490E0	2.616899872E1	-6.276899719E1	-4.256579971E1	8.022849125E1
4.654455734E0	2.294820023E1	-6.363520050E1	-5.215499878E1	8.541781157E1
4.664455490E0	2.163059998E1	-6.404999542E1	-5.325299835E1	8.605908785E1
4.674455978E0	2.571759987E1	-6.314719772E1	-4.248040009E1	8.033397734E1
4.684455490E0	2.663259888E1	-6.263479996E1	-4.204119873E1	7.999922424E1
4.694455978E0	2.619339943E1	-6.275679779E1	-4.201679993E1	7.993698342E1
4.704455978E0	2.527840042E1	-6.319599915E1	-4.279759979E1	8.040128347E1
4.714455734E0	2.542479897E1	-6.339119720E1	-4.152880096E1	7.993438306E1
4.724447433E0	2.569319916E1	-6.289099884E1	-4.309040070E1	8.044998975E1
4.734455490E0	2.609580040E1	-6.267139816E1	-4.313919830E1	8.043435445E1
4.744455978E0	2.863339996E1	-6.169540024E1	-4.088219833E1	7.935709259E1
4.754455978E0	2.809659958E1	-6.240299988E1	-4.194359970E1	8.026717173E1
4.764455734E0	2.777939987E1	-6.180519867E1	-4.118719864E1	7.929667693E1
4.774455734E0	2.727919960E1	-6.236639786E1	-4.248040009E1	8.023905972E1
4.784455978E0	2.690099907E1	-6.263479996E1	-4.349300003E1	8.086051551E1
4.794455490E0	2.565659904E1	-6.303739929E1	-4.284639740E1	8.042256247E1
4.804455734E0	2.629100037E1	-6.272019958E1	-4.178499985E1	7.981870926E1
4.814443527E0	2.594939995E1	-6.267139816E1	-4.263899994E1	8.011965939E1
4.824455246E0	2.638859940E1	-6.292759705E1	-4.171179962E1	7.997571429E1
4.834455002E0	2.638859940E1	-6.292759705E1	-4.160199738E1	7.991850120E1
4.844455490E0	2.774279976E1	-6.256159973E1	-4.145560074E1	8.001364591E1
4.854455734E0	2.744999886E1	-6.217119980E1	-4.183379745E1	7.980493175E1
4.864455734E0	2.721819878E1	-6.232979965E1	-4.217539978E1	8.002873619E1
4.874455734E0	2.807219887E1	-6.221999741E1	-4.210219955E1	8.019957378E1
4.884455490E0	2.827960014E1	-6.214679718E1	-4.162639999E1	7.996697669E1
4.894455734E0	2.674239922E1	-6.284219742E1	-4.154100037E1	7.993717786E1
4.904455490E0	2.690099907E1	-6.258599854E1	-4.188259888E1	7.996763753E1
4.914455490E0	2.547360039E1	-6.336679840E1	-4.238280106E1	8.037759191E1
4.924459396E0	2.592499924E1	-6.306179810E1	-4.201679993E1	8.008937158E1
4.934455490E0	2.581519890E1	-6.291539764E1	-4.196799850E1	7.991298176E1
4.944455490E0	2.616899872E1	-6.251279831E1	-4.250479889E1	7.999577723E1
4.954455734E0	2.470499992E1	-6.325699997E1	-4.238280106E1	8.005052712E1
4.964455734E0	2.636419868E1	-6.275679779E1	-4.176060104E1	7.985884072E1
4.974455978E0	2.710840034E1	-6.275679779E1	-4.146780014E1	7.995535934E1
4.984455978E0	2.622999954E1	-6.268359756E1	-4.180939865E1	7.978265535E1
4.994455978E0	2.590060043E1	-6.256159973E1	-4.289519882E1	8.015480613E1
5.004455490E0	2.543700027E1	-6.319599915E1	-4.287080002E1	8.049025273E1
5.014459640E0	2.596159935E1	-6.241519928E1	-4.268779755E1	7.994942027E1
5.024455002E0	2.572979927E1	-6.257379913E1	-4.293180084E1	8.012891134E1
5.034455978E0	2.616899872E1	-6.308619690E1	-4.184600067E1	8.009851750E1
5.044455246E0	2.654719925E1	-6.298859787E1	-4.122380066E1	7.982304799E1
5.054455246E0	2.698639870E1	-6.280559921E1	-4.191920090E1	8.018745794E1
5.064459640E0	2.736459923E1	-6.253719711E1	-4.112619781E1	7.969370402E1
5.074455734E0	2.579080009E1	-6.285440063E1	-4.306599808E1	8.043955022E1
5.084455978E0	2.742560005E1	-6.242739868E1	-4.243159866E1	8.031054856E1
5.094455978E0	2.736459923E1	-6.232979965E1	-4.268779755E1	8.034969368E1
5.104442550E0	2.841379929E1	-6.202479935E1	-4.129700089E1	7.974874297E1
5.114456222E0	2.594939995E1	-6.298859787E1	-4.213879776E1	8.010376456E1
5.124455490E0	2.602260017E1	-6.326919937E1	-4.162639999E1	8.008073729E1
5.134455490E0	2.638859940E1	-6.318379974E1	-4.155319977E1	8.009506314E1
5.144455246E0	2.605920029E1	-6.287879944E1	-4.223640060E1	8.010454965E1
5.154455490E0	2.518079948E1	-6.280559921E1	-4.270000076E1	8.001191174E1
5.164455490E0	2.571759987E1	-6.259819794E1	-4.108959961E1	7.917249853E1
5.174455734E0	2.644960022E1	-6.278120041E1	-4.140679932E1	7.972191359E1
5.184455734E0	2.625440025E1	-6.304959869E1	-4.183379745E1	8.009127317E1
5.194455734E0	2.816979980E1	-6.193939972E1	-4.213879776E1	8.003564915E1
5.204455978E0	2.635199928E1	-6.300079727E1	-4.180939865E1	8.007218080E1
5.214450851E0	2.569319916E1	-6.352539825E1	-4.154100037E1	8.013283608E1
5.224455246E0	2.538819885E1	-6.282999802E1	-4.306599808E1	8.029227536E1
5.234455490E0	2.670579910E1	-6.242739868E1	-4.217539978E1	7.993212219E1
5.244443039E0	2.542479897E1	-6.290319824E1	-4.185820007E1	7.972039679E1
5.254455490E0	2.655939865E1	-6.267139816E1	-4.161420059E1	7.977999433E1
5.264455978E0	2.676679993E1	-6.234199905E1	-4.154100037E1	7.955275693E1
5.274455490E0	2.694979858E1	-6.276899719E1	-4.117499924E1	7.975975937E1
5.284455978E0	2.891399956E1	-6.175639725E1	-4.145560074E1	7.980249873E1
5.294455734E0	2.581519890E1	-6.267139816E1	-4.213879776E1	7.981107015E1
5.304455734E0	2.579080009E1	-6.235419846E1	-4.339540100E1	8.022700457E1
5.314455246E0	2.455859947E1	-6.336679840E1	-4.316360092E1	8.050821320E1
5.324455490E0	2.616899872E1	-6.314719772E1	-4.128479767E1	7.985499103E1
5.334455490E0	2.693759918E1	-6.226879883E1	-4.183379745E1	7.970636215E1
5.344455490E0	2.644960022E1	-6.278120041E1	-4.140679932E1	7.972191359E1
5.354455978E0	2.641300011E1	-6.292759705E1	-4.106520081E1	7.964847621E1
5.364455490E0	2.572979927E1	-6.320819855E1	-4.160199738E1	7.992512196E1
5.374455490E0	2.641300011E1	-6.258599854E1	-4.383459854E1	8.084630985E1
5.384455734E0	2.816979980E1	-6.175639725E1	-4.174839783E1	7.968888845E1
5.394455734E0	2.857239914E1	-6.170759964E1	-4.230960083E1	8.008940110E1
5.404455490E0	2.709619904E1	-6.243959808E1	-4.229739761E1	8.013724013E1
5.414442550E0	2.770619965E1	-6.231760025E1	-4.227299881E1	8.023791640E1
5.424455734E0	2.874320030E1	-6.158559799E1	-4.121159744E1	7.948177909E1
5.434455246E0	2.666919899E1	-6.274459839E1	-4.233399963E1	8.025146931E1
5.444455490E0	2.654719925E1	-6.242739868E1	-4.211439896E1	7.984708194E1
5.454455002E0	2.590060043E1	-6.263479996E1	-4.233399963E1	7.991324542E1
5.464455490E0	2.682779884E1	-6.256159973E1	-4.211439896E1	8.004565667E1
5.474455734E0	2.655939865E1	-6.261039734E1	-4.217539978E1	8.002641975E1
5.484455734E0	2.641300011E1	-6.272019958E1	-4.283419800E1	8.041292513E1
5.494442306E0	2.622999954E1	-6.286660004E1	-4.198019791E1	8.001599398E1
5.504444259E0	2.619339943E1	-6.301300049E1	-4.163859940E1	7.994063650E1
5.514455246E0	2.570539856E1	-6.346439743E1	-4.187039948E1	8.025975086E1
5.524455490E0	2.558339882E1	-6.300079727E1	-4.276099777E1	8.032505016E1
5.534455490E0	2.574199867E1	-6.250059891E1	-4.327339935E1	8.025934495E1
5.544455246E0	2.574199867E1	-6.306179810E1	-4.227299881E1	8.016512523E1
5.554457443E0	2.658379936E1	-6.285440063E1	-4.146780014E1	7.985582331E1
5.564443527E0	2.547360039E1	-6.359859848E1	-4.450559998E1	8.169721216E1
5.574456222E0	2.543700027E1	-6.354979706E1	-4.376139832E1	8.124455472E1
5.584455978E0	2.341180038E1	-6.381819916E1	-4.539619827E1	8.174160360E1
5.594456466E0	2.471719933E1	-6.315939713E1	-4.489599991E1	8.133695467E1
5.604442795E0	2.339959908E1	-6.357419968E1	-4.589640045E1	8.182725509E1
5.614449142E0	2.509539986E1	-6.300079727E1	-4.494479752E1	8.135671069E1
5.624444504E0	2.437559891E1	-6.417199707E1	-4.443239975E1	8.177073546E1
5.634455734E0	2.175259972E1	-6.455020142E1	-5.376539993E1	8.677915837E1
5.644455246E0	2.471719933E1	-6.384259796E1	-4.484719849E1	8.184185035E1
5.654455490E0	2.358259964E1	-6.374499893E1	-4.592079926E1	8.202611596E1
5.664455490E0	2.033740044E1	-6.500160217E1	-5.477799988E1	8.740393248E1
5.674443283E0	2.291160011E1	-6.420859528E1	-4.640879822E1	8.247097477E1
5.684455490E0	2.435120010E1	-6.279339981E1	-4.712859726E1	8.220156134E1
5.694455978E0	2.304579926E1	-6.345219803E1	-4.751899719E1	8.255510519E1
5.704442550E0	2.558339882E1	-6.328139877E1	-4.638439941E1	8.252610638E1
5.714455734E0	2.610799980E1	-6.268359756E1	-4.649419785E1	8.229563470E1
5.724455490E0	2.485140038E1	-6.326919937E1	-4.656739807E1	8.239603299E1
5.734455002E0	2.513199997E1	-6.303739929E1	-4.567679977E1	8.180281884E1
5.744455490E0	2.483919907E1	-6.315939713E1	-4.572559738E1	8.183474514E1
5.754455490E0	2.532719994E1	-6.296419907E1	-4.543280029E1	8.167066036E1
5.764455490E0	2.766959953E1	-6.197599792E1	-4.604280090E1	8.201567272E1
5.774455978E0	2.461960030E1	-6.229319763E1	-4.856819916E1	8.273715707E1
5.784455734E0	2.330200005E1	-6.365959930E1	-4.729940033E1	8.266051694E1
5.794455978E0	2.348499870E1	-6.414759827E1	-4.660400009E1	8.269457269E1
5.804455490E0	2.364360046E1	-6.370839691E1	-4.644540024E1	8.231011410E1
5.814455490E0	2.474160004E1	-6.351319885E1	-4.501799774E1	8.168655533E1
5.824455490E0	2.465620041E1	-6.317160034E1	-4.620140076E1	8.205576604E1
5.834455246E0	2.635199928E1	-6.259819794E1	-4.526199722E1	8.161869053E1
5.844455002E0	2.516860008E1	-6.296419907E1	-4.546939850E1	8.164199283E1
5.854455734E0	2.430239868E1	-6.318379974E1	-4.694559860E1	8.238135930E1
5.864455490E0	2.414379883E1	-6.337899780E1	-4.715299988E1	8.260281945E1
5.874455978E0	2.621780014E1	-6.296419907E1	-4.532299805E1	8.189039968E1
5.884455734E0	2.651059914E1	-6.284219742E1	-4.516439819E1	8.180327932E1
5.894455978E0	2.604699898E1	-6.296419907E1	-4.568899918E1	8.203914411E1
5.904443283E0	2.653499985E1	-6.252499771E1	-4.544499969E1	8.172349450E1
5.914455490E0	2.646179962E1	-6.273239899E1	-4.531079865E1	8.178416225E1
5.924445480E0	2.531499863E1	-6.328139877E1	-4.504240036E1	8.169579191E1
5.934455490E0	2.533939934E1	-6.307399750E1	-4.627460098E1	8.222987909E1
5.944455490E0	2.608359909E1	-6.296419907E1	-4.470079803E1	8.150463699E1
5.954457931E0	2.649839973E1	-6.280559921E1	-4.409079742E1	8.118316881E1
5.964456222E0	2.561999893E1	-6.308619690E1	-4.500579834E1	8.161969412E1
5.974455978E0	2.514419937E1	-6.247620010E1	-4.634779739E1	8.175343824E1
5.984455978E0	2.154520035E1	-6.428179932E1	-5.116679764E1	8.493754507E1
5.994452804E0	2.485140038E1	-6.365959930E1	-4.528639984E1	8.198167292E1
6.004455246E0	2.603479958E1	-6.292759705E1	-4.439579773E1	8.129378891E1
6.014455490E0	2.666919899E1	-6.211019897E1	-4.388339996E1	8.058955133E1
6.024455490E0	2.726700020E1	-6.273239899E1	-4.359059906E1	8.111093335E1
6.034455734E0	2.580299950E1	-6.308619690E1	-4.474959946E1	8.153643157E1
6.044455246E0	2.519299889E1	-6.357419968E1	-4.554259872E1	8.216139213E1
6.054455490E0	2.197220039E1	-6.401339722E1	-5.513179779E1	8.729265571E1
6.064455246E0	2.264319992E1	-6.384259796E1	-5.586380005E1	8.780293829E1
6.074455490E0	2.209420013E1	-6.451359558E1	-5.563199997E1	8.800611976E1
6.084455734E0	2.636419868E1	-6.284219742E1	-4.498139954E1	8.165500017E1
6.094449142E0	2.640079880E1	-6.319599915E1	-4.478619766E1	8.183238959E1
6.104442795E0	2.553459930E1	-6.298859787E1	-4.612820053E1	8.214249879E1
6.114455490E0	2.433899879E1	-6.292759705E1	-5.206959915E1	8.522624295E1
6.124455246E0	2.332639885E1	-6.419639587E1	-5.398500061E1	8.706134858E1
6.134455490E0	2.759639931E1	-6.226879883E1	-4.534740067E1	8.182512639E1
6.144455246E0	2.408279991E1	-6.354979706E1	-4.529859924E1	8.167325787E1
6.154455246E0	2.603479958E1	-6.303739929E1	-4.523759842E1	8.184109487E1
6.164455246E0	2.582740021E1	-6.318379974E1	-4.515219879E1	8.184111563E1
6.174455246E0	2.355819893E1	-6.384259796E1	-5.509519958E1	8.755767852E1
6.184455734E0	2.303359985E1	-6.465999603E1	-5.114239883E1	8.559793670E1
6.194455490E0	2.442440033E1	-6.325699997E1	-4.710419846E1	8.256394424E1
6.204455246E0	2.547360039E1	-6.302519989E1	-4.538399887E1	8.173608439E1
6.214455246E0	2.704739952E1	-6.263479996E1	-4.377359772E1	8.106051964E1
6.224455490E0	2.471719933E1	-6.339119720E1	-4.689680099E1	8.263591089E1
6.234455246E0	2.598600006E1	-6.300079727E1	-4.493259811E1	8.162910651E1
6.244455002E0	2.626659966E1	-6.313499832E1	-4.472520065E1	8.170866444E1
6.254455490E0	2.619339943E1	-6.259819794E1	-4.507899857E1	8.146621797E1
6.264455490E0	2.583959961E1	-6.268359756E1	-4.515219879E1	8.145943388E1
6.274455490E0	2.442440033E1	-6.320819855E1	-4.560359955E1	8.167934859E1
6.284443039E0	2.182579994E1	-6.425740051E1	-5.457059860E1	8.708231333E1
6.294455490E0	2.278960037E1	-6.386700058E1	-5.398500061E1	8.667606324E1
6.304456222E0	2.631539917E1	-6.274459839E1	-4.490819931E1	8.152380772E1
6.314455734E0	2.583959961E1	-6.293980026E1	-4.498139954E1	8.156242805E1
6.324455734E0	2.651059914E1	-6.308619690E1	-4.510339737E1	8.195728497E1
6.334455978E0	2.843820000E1	-6.204919815E1	-4.452999878E1	8.149696314E1
6.344455734E0	2.747439957E1	-6.201259995E1	-4.478619766E1	8.127858688E1
6.354455734E0	2.552239990E1	-6.306179810E1	-4.568899918E1	8.194917889E1
6.364455978E0	2.594939995E1	-6.270800018E1	-4.424939728E1	8.101650328E1
6.374455734E0	2.851140022E1	-6.214679718E1	-4.395660019E1	8.128534334E1
6.384442550E0	2.743779945E1	-6.265919876E1	-4.389559937E1	8.127626758E1
6.394442795E0	2.718159866E1	-6.245179749E1	-4.421279907E1	8.120245019E1
6.404455246E0	2.515639877E1	-6.328139877E1	-4.496920013E1	8.160642616E1
6.414455978E0	2.601039886E1	-6.324480057E1	-4.411520004E1	8.137933720E1
6.424455734E0	2.310680008E1	-6.353759766E1	-5.494879913E1	8.712244861E1
6.434455734E0	2.418039894E1	-6.318379974E1	-4.588419724E1	8.174499250E1
6.444455246E0	2.565659904E1	-6.276899719E1	-4.517659760E1	8.148087538E1
6.454455490E0	2.560779953E1	-6.334239960E1	-4.516439819E1	8.190141542E1
6.464455978E0	2.593719864E1	-6.322039795E1	-4.413959885E1	8.135023772E1
6.474455734E0	2.651059914E1	-6.297639847E1	-4.416399765E1	8.135906415E1
6.484443039E0	2.616899872E1	-6.292759705E1	-4.512779999E1	8.173871357E1
6.494455734E0	2.610799980E1	-6.281779861E1	-4.527420044E1	8.171570658E1
6.504455978E0	2.576639938E1	-6.272019958E1	-4.472520065E1	8.122853160E1
6.514455978E0	2.480259895E1	-6.330579758E1	-4.560359955E1	8.186868274E1
6.524455490E0	2.619339943E1	-6.292759705E1	-4.457880020E1	8.144474244E1
6.534442795E0	2.670579910E1	-6.308619690E1	-4.451779938E1	8.170007593E1
